"2011-2012 IMMUNIZATION STATUS OF KINDERGARTEN STUDENTS, CALIFORNIA",,,,,,,,,,,,,,,,,,,,,,,,,,,
"In schools with 10 or more kindergarten students enrolled.",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SCHOOL CODE",COUNTY,"PUB/ PRIV","PUBLIC SCHOOL DISTRICT",CITY,"SCHOOL NAME",ENROLLMENT,UP-TO-DATE†,,"CONDI- TIONAL*",,PME**,,"PBE§ ",,DTP††,,POLIO¥,,"1 MMRll ",,"2 MMR‡ ",,HEPB§,,VARI¶,,REPORTED
5030317,STANISLAUS,PUBLIC,"WATERFORD UNIFIED",WATERFORD,"CONNECTING WATERS CHARTER SCHOOL",163,75,46.0122699386503,0,0,0,0,88,53.9877300613497,75,46.0122699386503,75,46.0122699386503,75,46.0122699386503,75,46.0122699386503,75,46.0122699386503,75,46.0122699386503,Y
6085021,STANISLAUS,PUBLIC,"WATERFORD UNIFIED",WATERFORD,"MOON (RICHARD M.) ELEM.",102,98,96.078431372549,1,0.98039215686275,0,0,3,2.94117647058824,98,96.078431372549,98,96.078431372549,99,97.0588235294118,98,96.078431372549,98,96.078431372549,98,96.078431372549,Y
0118513,STANISLAUS,PUBLIC,"WATERFORD UNIFIED",WATERFORD,"RICHARD M. MOON PRIMARY",102,98,96.078431372549,1,0.98039215686275,0,0,3,2.94117647058824,98,96.078431372549,98,96.078431372549,99,97.0588235294118,98,96.078431372549,98,96.078431372549,98,96.078431372549,Y
6941280,STANISLAUS,PRIVATE,,CERES,"CENTRAL VALLEY CHRISTIAN ACAD.",17,17,100,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,17,100,Y
6902530,STANISLAUS,PRIVATE,,MODESTO,"BIG VALLEY CHRTN. ELEM.",55,51,92.7272727272727,1,1.81818181818182,0,0,3,5.45454545454545,52,94.5454545454545,52,94.5454545454545,52,94.5454545454545,51,92.7272727272727,52,94.5454545454545,52,94.5454545454545,Y
6958581,STANISLAUS,PRIVATE,,MODESTO,"GRACE LUTHERAN",11,10,90.9090909090909,0,0,0,0,1,9.09090909090909,10,90.9090909090909,10,90.9090909090909,10,90.9090909090909,10,90.9090909090909,10,90.9090909090909,10,90.9090909090909,Y
6941298,STANISLAUS,PRIVATE,,MODESTO,"MODESTO CHRISTIAN ELEMENTARY",19,16,84.2105263157895,2,10.5263157894737,0,0,1,5.26315789473684,16,84.2105263157895,17,89.4736842105263,18,94.7368421052632,17,89.4736842105263,18,94.7368421052632,18,94.7368421052632,Y
6912166,STANISLAUS,PRIVATE,,MODESTO,"ORANGEBURG CHRTN.",18,11,61.1111111111111,7,38.8888888888889,0,0,0,0,11,61.1111111111111,11,61.1111111111111,18,100,11,61.1111111111111,15,83.3333333333333,16,88.8888888888889,Y
6983837,STANISLAUS,PRIVATE,,MODESTO,"OUR LADY OF FATIMA",30,30,100,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,30,100,Y
6202980,STANISLAUS,PRIVATE,,MODESTO,"ST. STANISLAUS PARISH SCHOOL",22,17,77.2727272727273,4,18.1818181818182,0,0,1,4.54545454545455,17,77.2727272727273,17,77.2727272727273,21,95.4545454545455,17,77.2727272727273,19,86.3636363636364,21,95.4545454545455,Y
6928436,STANISLAUS,PRIVATE,,PATTERSON,"SACRED HEART-PATTERSON",27,27,100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,Y
6983852,STANISLAUS,PRIVATE,,TURLOCK,"SACRED HEART",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,Y
6983878,STANISLAUS,PRIVATE,,TURLOCK,"TURLOCK CHRTN. ELEM.",33,32,96.969696969697,0,0,0,0,1,3.03030303030303,32,96.969696969697,32,96.969696969697,32,96.969696969697,32,96.969696969697,32,96.969696969697,32,96.969696969697,Y
6053235,SUTTER,PUBLIC,"BRITTAN ELEMENTARY",SUTTER,"BRITTAN ELEM.",47,33,70.2127659574468,12,25.531914893617,0,0,2,4.25531914893617,36,76.5957446808511,37,78.7234042553192,43,91.4893617021277,38,80.8510638297872,44,93.6170212765958,44,93.6170212765958,Y
6053243,SUTTER,PUBLIC,"BROWNS ELEMENTARY","RIO OSO","BROWNS ELEM.",18,16,88.8888888888889,1,5.55555555555556,0,0,1,5.55555555555556,17,94.4444444444444,17,94.4444444444444,17,94.4444444444444,16,88.8888888888889,17,94.4444444444444,17,94.4444444444444,Y
6053250,SUTTER,PUBLIC,"FRANKLIN ELEMENTARY","YUBA CITY","FRANKLIN ELEM.",48,42,87.5,6,12.5,0,0,0,0,43,89.5833333333333,45,93.75,48,100,44,91.6666666666667,48,100,48,100,Y
6053284,SUTTER,PUBLIC,"LIVE OAK UNIFIED","LIVE OAK","LUTHER ELEM.",140,139,99.2857142857143,0,0,0,0,1,0.71428571428571,139,99.2857142857143,139,99.2857142857143,139,99.2857142857143,139,99.2857142857143,139,99.2857142857143,139,99.2857142857143,Y
6053292,SUTTER,PUBLIC,"MARCUM-ILLINOIS UNION ELEMENTARY","EAST NICOLAUS","MARCUM-ILLINOIS UNION ELEM.",14,10,71.4285714285714,4,28.5714285714286,0,0,0,0,10,71.4285714285714,10,71.4285714285714,13,92.8571428571429,13,92.8571428571429,13,92.8571428571429,13,92.8571428571429,Y
0109793,SUTTER,PUBLIC,"MARCUM-ILLINOIS UNION ELEMENTARY","EAST NICOLAUS","SOUTH SUTTER CHARTER SCHOOL",138,61,44.2028985507246,0,0,0,0,77,55.7971014492754,61,44.2028985507246,61,44.2028985507246,61,44.2028985507246,61,44.2028985507246,61,44.2028985507246,61,44.2028985507246,Y
6053318,SUTTER,PUBLIC,"NUESTRO ELEMENTARY","LIVE OAK","NUESTRO ELEM.",21,21,100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,21,100,Y
0111161,SUTTER,PUBLIC,"NUESTRO ELEMENTARY","SIMI VALLEY","CALIFORNIA VIRTUAL ACADEMY @ SUTTER",30,16,53.3333333333333,0,0,0,0,14,46.6666666666667,16,53.3333333333333,16,53.3333333333333,16,53.3333333333333,16,53.3333333333333,16,53.3333333333333,16,53.3333333333333,Y
6053326,SUTTER,PUBLIC,"PLEASANT GROVE JOINT UNION","PLEASANT GROVE","PLEASANT GROVE ELEM.",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,Y
0951002,SUTTER,PUBLIC,"SUTTER COUNTY OFFICE OF EDUCATION","YUBA CITY","RIVERBEND SPECIAL EDUCATION",18,16,88.8888888888889,0,0,0,0,2,11.1111111111111,16,88.8888888888889,16,88.8888888888889,16,88.8888888888889,16,88.8888888888889,16,88.8888888888889,16,88.8888888888889,Y
6053433,SUTTER,PUBLIC,WINSHIP-ROBBINS,ROBBINS,"ROBBINS ELEM.",22,19,86.3636363636364,3,13.6363636363636,0,0,0,0,19,86.3636363636364,19,86.3636363636364,22,100,19,86.3636363636364,19,86.3636363636364,22,100,Y
0100537,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","ANDROS KARPEROS SCHOOL",107,106,99.0654205607477,1,0.93457943925234,0,0,0,0,107,100,107,100,107,100,106,99.0654205607477,107,100,106,99.0654205607477,Y
6053342,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","APRIL LANE ELEM.",76,73,96.0526315789474,2,2.63157894736842,1,1.31578947368421,0,0,73,96.0526315789474,73,96.0526315789474,75,98.6842105263158,73,96.0526315789474,75,98.6842105263158,75,98.6842105263158,Y
6053359,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","BARRY ELEM.",45,43,95.5555555555556,1,2.22222222222222,0,0,1,2.22222222222222,44,97.7777777777778,44,97.7777777777778,44,97.7777777777778,43,95.5555555555556,44,97.7777777777778,44,97.7777777777778,Y
6053367,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","BRIDGE STREET ELEM.",114,113,99.1228070175439,1,0.87719298245614,0,0,0,0,114,100,114,100,114,100,113,99.1228070175439,114,100,114,100,Y
6067268,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","BUTTE VISTA ELEM.",106,102,96.2264150943396,1,0.94339622641509,0,0,3,2.83018867924528,102,96.2264150943396,103,97.1698113207547,103,97.1698113207547,103,97.1698113207547,103,97.1698113207547,103,97.1698113207547,Y
6053375,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","CENTRAL GAITHER ELEM.",25,24,96,1,4,0,0,0,0,24,96,24,96,24,96,24,96,24,96,24,96,Y
6053391,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","KING AVE. ELEM.",62,61,98.3870967741936,1,1.61290322580645,0,0,0,0,62,100,62,100,62,100,61,98.3870967741936,62,100,62,100,Y
6053409,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","LINCOLN ELEM.",97,96,98.9690721649485,0,0,0,0,1,1.03092783505155,96,98.9690721649485,96,98.9690721649485,96,98.9690721649485,96,98.9690721649485,96,98.9690721649485,96,98.9690721649485,Y
6053417,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","LINCREST ELEM.",128,124,96.875,4,3.125,0,0,0,0,124,96.875,125,97.65625,128,100,124,96.875,127,99.21875,128,100,Y
6053425,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","PARK AVE.",119,116,97.4789915966387,2,1.68067226890756,1,0.84033613445378,0,0,118,99.1596638655462,118,99.1596638655462,118,99.1596638655462,117,98.3193277310924,117,98.3193277310924,118,99.1596638655462,Y
0113134,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","RIVERBEND ELEM",95,94,98.9473684210526,1,1.05263157894737,0,0,0,0,95,100,95,100,95,100,94,98.9473684210526,95,100,95,100,Y
6053441,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","TIERRA BUENA ELEM.",89,86,96.6292134831461,0,0,0,0,3,3.37078651685393,86,96.6292134831461,86,96.6292134831461,86,96.6292134831461,86,96.6292134831461,86,96.6292134831461,86,96.6292134831461,Y
0107318,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","TWIN RIVERS CHARTER",41,38,92.6829268292683,2,4.8780487804878,0,0,1,2.4390243902439,38,92.6829268292683,38,92.6829268292683,40,97.5609756097561,38,92.6829268292683,40,97.5609756097561,40,97.5609756097561,Y
5130125,SUTTER,PUBLIC,"YUBA CITY UNIFIED","YUBA CITY","YUBA CITY CHARTER",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
6931307,SUTTER,PRIVATE,,"YUBA CITY","FAITH CHRTN.",27,23,85.1851851851852,4,14.8148148148148,0,0,0,0,23,85.1851851851852,23,85.1851851851852,26,96.2962962962963,24,88.8888888888889,26,96.2962962962963,26,96.2962962962963,Y
6983902,SUTTER,PRIVATE,,"YUBA CITY","ST. ISIDORE'S",22,17,77.2727272727273,0,0,3,13.6363636363636,2,9.09090909090909,17,77.2727272727273,17,77.2727272727273,17,77.2727272727273,17,77.2727272727273,17,77.2727272727273,17,77.2727272727273,Y
6053466,TEHAMA,PUBLIC,"ANTELOPE ELEMENTARY","RED BLUFF","ANTELOPE ELEM.",70,68,97.1428571428571,1,1.42857142857143,0,0,1,1.42857142857143,68,97.1428571428571,68,97.1428571428571,69,98.5714285714286,68,97.1428571428571,69,98.5714285714286,69,98.5714285714286,Y
6053490,TEHAMA,PUBLIC,"CORNING UNION ELEMENTARY",CORNING,"OLIVE VIEW ELEMENTARY",93,92,98.9247311827957,0,0,0,0,1,1.0752688172043,92,98.9247311827957,92,98.9247311827957,92,98.9247311827957,92,98.9247311827957,92,98.9247311827957,92,98.9247311827957,Y
6053482,TEHAMA,PUBLIC,"CORNING UNION ELEMENTARY",CORNING,"WEST STREET ELEM.",49,49,100,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,49,100,Y
0102301,TEHAMA,PUBLIC,"CORNING UNION ELEMENTARY",CORNING,"WOODSON ELEMENTARY SCHOOL",75,74,98.6666666666667,0,0,1,1.33333333333333,0,0,74,98.6666666666667,74,98.6666666666667,74,98.6666666666667,74,98.6666666666667,74,98.6666666666667,74,98.6666666666667,Y
6112486,TEHAMA,PUBLIC,"CORNING UNION ELEMENTARY","RANCHO TEHEMA","RANCHO TEHEMA ELEM.",12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,Y
6053516,TEHAMA,PUBLIC,"EVERGREEN UNION",COTTONWOOD,"EVERGREEN UNION SCHOOL DISTRICT",108,90,83.3333333333333,4,3.7037037037037,0,0,14,12.962962962963,93,86.1111111111111,93,86.1111111111111,94,87.037037037037,92,85.1851851851852,92,85.1851851851852,94,87.037037037037,Y
6053532,TEHAMA,PUBLIC,"GERBER UNION ELEMENTARY",GERBER,"GERBER ELEM.",58,56,96.551724137931,1,1.72413793103448,0,0,1,1.72413793103448,56,96.551724137931,57,98.2758620689655,57,98.2758620689655,56,96.551724137931,57,98.2758620689655,57,98.2758620689655,Y
6053540,TEHAMA,PUBLIC,"KIRKWOOD ELEMENTARY",CORNING,"KIRKWOOD ELEM.",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,Y
6053557,TEHAMA,PUBLIC,"LASSEN VIEW UNION ELEMENTARY","LOS MOLINOS","LASSEN VIEW ELEM.",43,39,90.6976744186046,1,2.32558139534884,0,0,3,6.97674418604651,40,93.0232558139535,40,93.0232558139535,40,93.0232558139535,39,90.6976744186046,39,90.6976744186046,40,93.0232558139535,Y
6053565,TEHAMA,PUBLIC,"LOS MOLINOS UNIFIED","LOS MOLINOS","LOS MOLINOS ELEM.",42,39,92.8571428571429,2,4.76190476190476,0,0,1,2.38095238095238,40,95.2380952380952,40,95.2380952380952,41,97.6190476190476,39,92.8571428571429,41,97.6190476190476,41,97.6190476190476,Y
6053623,TEHAMA,PUBLIC,"RED BLUFF UNION ELEMENTARY","RED BLUFF","BIDWELL ELEM.",85,82,96.4705882352941,0,0,0,0,3,3.52941176470588,82,96.4705882352941,82,96.4705882352941,82,96.4705882352941,82,96.4705882352941,82,96.4705882352941,82,96.4705882352941,Y
6053631,TEHAMA,PUBLIC,"RED BLUFF UNION ELEMENTARY","RED BLUFF","JACKSON HEIGHTS ELEM.",95,89,93.6842105263158,3,3.15789473684211,0,0,3,3.15789473684211,89,93.6842105263158,90,94.7368421052632,92,96.8421052631579,91,95.7894736842105,91,95.7894736842105,92,96.8421052631579,Y
6106686,TEHAMA,PUBLIC,"RED BLUFF UNION ELEMENTARY","RED BLUFF","METTEER (WM. M.) ELEM.",104,102,98.0769230769231,2,1.92307692307692,0,0,0,0,104,100,104,100,104,100,102,98.0769230769231,104,100,104,100,Y
6053664,TEHAMA,PUBLIC,"REEDS CREEK ELEMENTARY","RED BLUFF","REEDS CREEK ELEM.",19,16,84.2105263157895,0,0,0,0,3,15.7894736842105,16,84.2105263157895,16,84.2105263157895,16,84.2105263157895,16,84.2105263157895,16,84.2105263157895,16,84.2105263157895,Y
6053672,TEHAMA,PUBLIC,"RICHFIELD ELEMENTARY",CORNING,"RICHFIELD ELEM.",21,20,95.2380952380952,0,0,0,0,1,4.76190476190476,20,95.2380952380952,20,95.2380952380952,20,95.2380952380952,20,95.2380952380952,20,95.2380952380952,20,95.2380952380952,Y
6983944,TEHAMA,PRIVATE,,"RED BLUFF","SACRED HEART PARISH SCH.",20,10,50,9,45,0,0,1,5,18,90,18,90,18,90,10,50,18,90,17,85,Y
6053722,TRINITY,PUBLIC,"DOUGLAS CITY ELEMENTARY","DOUGLAS CITY","DOUGLAS CITY ELEM.",17,15,88.2352941176471,2,11.7647058823529,0,0,0,0,16,94.1176470588235,16,94.1176470588235,17,100,15,88.2352941176471,17,100,17,100,Y
6053730,TRINITY,PUBLIC,"MOUNTAIN VALLEY UNIFIED",HAYFORK,"HAYFORK ELEM.",28,23,82.1428571428571,4,14.2857142857143,0,0,1,3.57142857142857,23,82.1428571428571,23,82.1428571428571,25,89.2857142857143,25,89.2857142857143,25,89.2857142857143,25,89.2857142857143,Y
6053821,TRINITY,PUBLIC,"TRINITY ALPS UNIFIED",WEAVERVILLE,"WEAVERVILLE ELEM.",36,29,80.5555555555556,0,0,0,0,7,19.4444444444444,29,80.5555555555556,29,80.5555555555556,29,80.5555555555556,29,80.5555555555556,29,80.5555555555556,29,80.5555555555556,Y
6053847,TULARE,PUBLIC,"ALPAUGH UNIFIED",ALPAUGH,"ALPAUGH ELEM.",33,30,90.9090909090909,3,9.09090909090909,0,0,0,0,31,93.9393939393939,33,100,33,100,33,100,32,96.969696969697,33,100,Y
0112458,TULARE,PUBLIC,"ALPAUGH UNIFIED",VISALIA,"CENTRAL CALIFORNIA CONNECTIONS ACADEMY",13,9,69.2307692307692,0,0,0,0,4,30.7692307692308,9,69.2307692307692,9,69.2307692307692,9,69.2307692307692,9,69.2307692307692,9,69.2307692307692,9,69.2307692307692,Y
6053854,TULARE,PUBLIC,"ALTA VISTA ELEMENTARY",PORTERVILLE,"ALTA VISTA ELEM.",61,58,95.0819672131148,3,4.91803278688525,0,0,0,0,58,95.0819672131148,58,95.0819672131148,61,100,60,98.3606557377049,60,98.3606557377049,61,100,Y
6053862,TULARE,PUBLIC,"BUENA VISTA ELEMENTARY",TULARE,"BUENA VISTA ELEM.",26,26,100,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,26,100,Y
6053870,TULARE,PUBLIC,"BURTON ELEMENTARY",PORTERVILLE,"BURTON ELEM.",100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,Y
6105506,TULARE,PUBLIC,"BURTON ELEMENTARY",PORTERVILLE,"OAK GROVE",101,101,100,0,0,0,0,0,0,101,100,101,100,101,100,101,100,101,100,101,100,Y
0109009,TULARE,PUBLIC,"BURTON ELEMENTARY",PORTERVILLE,"SUMMIT CHARTER ACADEMY",146,138,94.5205479452055,5,3.42465753424658,0,0,3,2.05479452054794,139,95.2054794520548,139,95.2054794520548,143,97.9452054794521,138,94.5205479452055,143,97.9452054794521,142,97.2602739726027,Y
6114078,TULARE,PUBLIC,"BURTON ELEMENTARY",PORTERVILLE,"WILLIAM R. BUCKLEY",125,120,96,4,3.2,0,0,1,0.8,120,96,120,96,124,99.2,120,96,124,99.2,124,99.2,Y
6053888,TULARE,PUBLIC,"CITRUS SOUTH TULE ELEMENTARY",PORTERVILLE,"CITRUS SOUTH TULE ELEM.",14,13,92.8571428571429,1,7.14285714285714,0,0,0,0,13,92.8571428571429,13,92.8571428571429,14,100,14,100,14,100,14,100,Y
6053896,TULARE,PUBLIC,"COLUMBINE ELEMENTARY",DELANO,"COLUMBINE ELEM.",30,28,93.3333333333333,1,3.33333333333333,0,0,1,3.33333333333333,28,93.3333333333333,28,93.3333333333333,29,96.6666666666667,28,93.3333333333333,29,96.6666666666667,29,96.6666666666667,Y
6053904,TULARE,PUBLIC,"CUTLER-OROSI JOINT UNIFIED",CUTLER,"CUTLER ELEM.",120,120,100,0,0,0,0,0,0,120,100,120,100,120,100,120,100,120,100,120,100,Y
6112684,TULARE,PUBLIC,"CUTLER-OROSI JOINT UNIFIED",OROSI,"GOLDEN VALLEY",118,118,100,0,0,0,0,0,0,118,100,118,100,118,100,118,100,118,100,118,100,Y
6053938,TULARE,PUBLIC,"CUTLER-OROSI JOINT UNIFIED",OROSI,PALM,131,131,100,0,0,0,0,0,0,131,100,131,100,131,100,131,100,131,100,131,100,Y
6053961,TULARE,PUBLIC,"DINUBA UNIFIED",DINUBA,"GRAND VIEW ELEM.",70,70,100,0,0,0,0,0,0,70,100,70,100,70,100,70,100,70,100,70,100,Y
6053979,TULARE,PUBLIC,"DINUBA UNIFIED",DINUBA,"JEFFERSON ELEM.",101,101,100,0,0,0,0,0,0,101,100,101,100,101,100,101,100,101,100,101,100,Y
6053987,TULARE,PUBLIC,"DINUBA UNIFIED",DINUBA,"LINCOLN ELEM.",105,104,99.0476190476191,1,0.95238095238095,0,0,0,0,104,99.0476190476191,105,100,105,100,105,100,105,100,105,100,Y
6107650,TULARE,PUBLIC,"DINUBA UNIFIED",DINUBA,"ROOSEVELT ELEM.",112,112,100,0,0,0,0,0,0,112,100,112,100,112,100,112,100,112,100,112,100,Y
6054001,TULARE,PUBLIC,"DINUBA UNIFIED",DINUBA,"WILSON ELEM.",78,77,98.7179487179487,1,1.28205128205128,0,0,0,0,77,98.7179487179487,77,98.7179487179487,78,100,77,98.7179487179487,78,100,78,100,Y
6054019,TULARE,PUBLIC,"DUCOR UNION ELEMENTARY",DUCOR,"DUCOR UNION ELEM.",24,21,87.5,3,12.5,0,0,0,0,21,87.5,21,87.5,24,100,22,91.6666666666667,23,95.8333333333333,24,100,Y
6054027,TULARE,PUBLIC,"EARLIMART ELEMENTARY",EARLIMART,"EARLIMART ELEM.",220,220,100,0,0,0,0,0,0,220,100,220,100,220,100,220,100,220,100,220,100,Y
6054043,TULARE,PUBLIC,"EXETER UNION ELEMENTARY",EXETER,"LINCOLN ELEM.",201,197,98.0099502487562,2,0.99502487562189,0,0,2,0.99502487562189,198,98.5074626865672,198,98.5074626865672,199,99.0049751243781,197,98.0099502487562,197,98.0099502487562,199,99.0049751243781,Y
6054084,TULARE,PUBLIC,"FARMERSVILLE UNIFIED",FARMERSVILLE,"HESTER PRIMARY",221,212,95.9276018099548,9,4.07239819004525,0,0,0,0,217,98.1900452488688,215,97.2850678733032,219,99.0950226244344,212,95.9276018099548,219,99.0950226244344,218,98.6425339366516,Y
6054092,TULARE,PUBLIC,"HOPE ELEMENTARY",PORTERVILLE,HOPE,24,22,91.6666666666667,1,4.16666666666667,0,0,1,4.16666666666667,22,91.6666666666667,22,91.6666666666667,23,95.8333333333333,22,91.6666666666667,23,95.8333333333333,22,91.6666666666667,Y
6054126,TULARE,PUBLIC,"KINGS RIVER UNION ELEMENTARY",KINGSBURG,"KINGS RIVER ELEM.",58,58,100,0,0,0,0,0,0,58,100,58,100,58,100,58,100,58,100,58,100,Y
6054134,TULARE,PUBLIC,"LIBERTY ELEMENTARY",VISALIA,"LIBERTY ELEM.",55,54,98.1818181818182,0,0,0,0,1,1.81818181818182,54,98.1818181818182,54,98.1818181818182,54,98.1818181818182,54,98.1818181818182,54,98.1818181818182,54,98.1818181818182,Y
6054142,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"JEFFERSON ELEM.",67,66,98.5074626865672,1,1.49253731343284,0,0,0,0,66,98.5074626865672,66,98.5074626865672,67,100,66,98.5074626865672,67,100,67,100,Y
0123653,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"KENNEDY ELEMENTARY",55,53,96.3636363636364,2,3.63636363636364,0,0,0,0,53,96.3636363636364,53,96.3636363636364,55,100,53,96.3636363636364,55,100,55,100,Y
6107262,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"LINCOLN ELEM.",52,52,100,0,0,0,0,0,0,52,100,52,100,52,100,52,100,52,100,52,100,Y
0123661,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"REAGAN ELEMENTARY",52,47,90.3846153846154,5,9.61538461538462,0,0,0,0,48,92.3076923076923,47,90.3846153846154,52,100,49,94.2307692307692,52,100,51,98.0769230769231,Y
0123646,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"ROOSEVELT ELEMENTARY",65,62,95.3846153846154,3,4.61538461538462,0,0,0,0,62,95.3846153846154,62,95.3846153846154,65,100,63,96.9230769230769,63,96.9230769230769,65,100,Y
6054159,TULARE,PUBLIC,"LINDSAY UNIFIED",LINDSAY,"WASHINGTON PRIMARY",85,82,96.4705882352941,3,3.52941176470588,0,0,0,0,83,97.6470588235294,82,96.4705882352941,85,100,84,98.8235294117647,85,100,85,100,Y
6054167,TULARE,PUBLIC,"MONSON-SULTANA JOINT UNION ELEMENTARY",SULTANA,MONSON-SULTANA,51,49,96.078431372549,2,3.92156862745098,0,0,0,0,51,100,51,100,51,100,49,96.078431372549,51,100,51,100,Y
6054175,TULARE,PUBLIC,"OAK VALLEY UNION ELEMENTARY",TULARE,"OAK VALLEY ELEM.",45,44,97.7777777777778,0,0,0,0,1,2.22222222222222,44,97.7777777777778,44,97.7777777777778,44,97.7777777777778,44,97.7777777777778,44,97.7777777777778,44,97.7777777777778,Y
6054183,TULARE,PUBLIC,"OUTSIDE CREEK ELEMENTARY",VISALIA,"OUTSIDE CREEK SCH.",10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,10,100,Y
6054191,TULARE,PUBLIC,"PALO VERDE UNION ELEMENTARY",TULARE,"PALO VERDE ELEM.",64,39,60.9375,25,39.0625,0,0,0,0,54,84.375,54,84.375,55,85.9375,42,65.625,54,84.375,55,85.9375,Y
6054209,TULARE,PUBLIC,"PIXLEY UNION ELEMENTARY",PIXLEY,"PIXLEY ELEM.",167,166,99.4011976047904,1,0.59880239520958,0,0,0,0,166,99.4011976047904,166,99.4011976047904,167,100,166,99.4011976047904,166,99.4011976047904,167,100,Y
6054217,TULARE,PUBLIC,"PLEASANT VIEW ELEMENTARY",POPLAR,"PLEASANT VIEW ELEM.",77,72,93.5064935064935,5,6.49350649350649,0,0,0,0,73,94.8051948051948,73,94.8051948051948,77,100,75,97.4025974025974,75,97.4025974025974,77,100,Y
6054233,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"BELLEVIEW ELEM.",82,80,97.5609756097561,2,2.4390243902439,0,0,0,0,80,97.5609756097561,80,97.5609756097561,82,100,80,97.5609756097561,82,100,82,100,Y
6054241,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"JOHN J. DOYLE ELEM.",100,98,98,2,2,0,0,0,0,98,98,99,99,99,99,99,99,99,99,99,99,Y
6107379,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"LOS ROBLES ELEM.",75,75,100,0,0,0,0,0,0,75,100,75,100,75,100,75,100,75,100,75,100,Y
6114193,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"MONTE VISTA",93,90,96.7741935483871,2,2.1505376344086,0,0,1,1.0752688172043,91,97.8494623655914,92,98.9247311827957,92,98.9247311827957,92,98.9247311827957,91,97.8494623655914,92,98.9247311827957,Y
6054258,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"OLIVE ST. ELEM.",113,100,88.4955752212389,13,11.5044247787611,0,0,0,0,105,92.9203539823009,107,94.6902654867257,113,100,106,93.8053097345133,112,99.1150442477876,113,100,Y
6054274,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"ROCHE ELEM.",72,62,86.1111111111111,10,13.8888888888889,0,0,0,0,64,88.8888888888889,65,90.2777777777778,70,97.2222222222222,66,91.6666666666667,69,95.8333333333333,71,98.6111111111111,Y
0102574,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"SANTA FE ELEMENTARY",126,123,97.6190476190476,3,2.38095238095238,0,0,0,0,125,99.2063492063492,125,99.2063492063492,126,100,125,99.2063492063492,125,99.2063492063492,126,100,Y
6054282,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"VANDALIA ELEM.",139,118,84.8920863309353,21,15.1079136690647,0,0,0,0,121,87.0503597122302,122,87.7697841726619,135,97.1223021582734,122,87.7697841726619,132,94.9640287769784,135,97.1223021582734,Y
6054290,TULARE,PUBLIC,"PORTERVILLE UNIFIED",PORTERVILLE,"WEST PUTNAM ELEM.",75,73,97.3333333333333,2,2.66666666666667,0,0,0,0,73,97.3333333333333,74,98.6666666666667,75,100,74,98.6666666666667,75,100,75,100,Y
